id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous,close_approach_date,relative_velocity_km_per_s,miss_distance_km,orbiting_body
54423944,(2024 CZ),26.61,0.0126635356,0.0283165265,False,2025-01-31,6.080491547,8552362.829118689,Earth
54518622,(2025 CN),26.03,0.0165407416,0.0369862226,False,2025-01-31,9.2249544322,10118763.843793756,Earth
54518628,(2025 CT),25.79,0.0184737464,0.0413085527,False,2025-01-31,8.2465845001,7928310.1233676,Earth
54518707,(2025 CL1),25.36,0.0225193047,0.050354696,False,2025-01-31,10.6019830382,7219772.678764639,Earth
54518709,(2025 CM1),27.75,0.0074912618,0.0167509707,False,2025-01-31,8.0640278593,1523804.666769137,Earth
54518716,(2025 CU1),27.26,0.0093876087,0.0209913311,False,2025-01-31,14.1374991423,1677783.749748679,Earth
54519248,(2025 CB3),27.03,0.0104365024,0.0233367288,False,2025-01-31,15.481159451,1543340.009341596,Earth
54518921,(2025 CM2),23.84,0.0453476699,0.1014004725,False,2025-01-31,2.9816413707,26220037.344714176,Earth
54519949,(2025 CK4),24.13,0.0396784754,0.0887237683,False,2025-01-31,10.4978659077,4872800.197199312,Earth
54515426,(2025 AN3),23.26,0.0592318063,0.1324463452,False,2025-01-31,7.8304871787,21565998.615711751,Earth
54517093,(2025 BR2),26.14,0.0157237082,0.0351592805,False,2025-01-31,13.7643737959,5171187.27095324,Earth
54518080,(2025 CH),27.4,0.0088014652,0.0196806745,False,2025-01-31,6.8091345638,3022408.420433175,Earth
2790064,790064 (2018 LM4),18.71,0.4814541966,1.0765643117,False,2025-01-31,18.2459646016,16203071.036709735,Earth
3313733,(2006 BC8),25.1,0.0253837029,0.0567596853,False,2025-01-30,17.4920200063,21833713.772817662,Earth
3337734,(2006 OT9),20.02,0.263363131,0.5888978636,False,2025-01-30,8.8196122053,9365762.381717063,Earth
3736807,(2015 YA),27.4,0.0088014652,0.0196806745,False,2025-01-30,7.1850330139,38150710.409195269,Earth
3741978,(2016 CH30),27.88,0.0070559416,0.015777565,False,2025-01-30,4.0257849458,8197888.147949686,Earth
54467103,(2024 QH),24.95,0.0271991277,0.0608190985,False,2025-01-30,13.722662634,57219160.063915301,Earth
54517642,(2025 BV5),28.33,0.0057352846,0.0128244863,False,2025-01-30,4.111911891,424322.674661353,Earth
54518074,(2025 CA),26.14,0.0157237082,0.0351592805,False,2025-01-30,13.275916109,1273149.755476535,Earth
54517087,(2025 BJ2),24.72,0.0302381333,0.0676145215,False,2025-01-30,15.6010558031,5845912.500260292,Earth
54517329,(2025 BU3),24.94,0.0273246732,0.0610998267,False,2025-01-30,12.3457716175,1307205.695622248,Earth
54518669,(2025 CB1),24.53,0.0330031183,0.0737972161,False,2025-01-30,8.5262806045,13725091.00301229,Earth
54518889,(2025 CE2),25.19,0.0243531406,0.0544552779,False,2025-01-30,9.5337200734,6217218.183466616,Earth
54519247,(2025 CA3),25.33,0.0228325794,0.0510551996,False,2025-01-30,11.3517187874,8376816.565296348,Earth
54520306,(2025 DJ2),25.78,0.0185590173,0.0414992243,False,2025-01-30,6.0735218673,11600222.60445113,Earth
3773650,(2017 FH128),21.68,0.1226182113,0.2741826558,False,2025-02-08,25.7630948376,66921797.07203395,Earth
54123428,(2021 DK1),23.63,0.049952241,0.1116966065,False,2025-02-08,29.3691632031,74036131.376848149,Earth
54246946,(2022 CO6),26.05,0.0163890951,0.0366471308,False,2025-02-08,20.8458871328,58093579.031868827,Earth
54518082,(2025 CG),26.58,0.012839703,0.0287104486,False,2025-02-08,8.9828128285,2096099.98017081,Earth
54518079,(2025 CK),28.25,0.0059505208,0.013305769,False,2025-02-08,5.0554263193,2083444.015328597,Earth
54518918,(2025 CK2),24.34,0.0360209346,0.0805452583,False,2025-02-08,7.2947699577,16055120.418775879,Earth
54520813,(2025 DQ7),21.67,0.1231841913,0.2754482254,True,2025-02-08,13.1716618597,13491668.090847544,Earth
54520537,(2025 DD5),23.2,0.0608912622,0.1361570015,False,2025-02-08,20.7365326029,19951715.975343441,Earth
54520713,(2025 DX5),23.28,0.0586887658,0.1312320699,False,2025-02-08,20.1723973377,11286442.358667812,Earth
3744562,(2016 CO248),27.5,0.008405334,0.0187948982,False,2025-02-07,5.8975396377,5161943.094973395,Earth
3824091,(2018 JF2),24.1,0.040230458,0.0899580388,False,2025-02-07,6.0349484606,54028760.266572016,Earth
54016528,(2020 GZ2),27.9,0.0069912523,0.0156329154,False,2025-02-07,8.9107238338,6791599.160452255,Earth
54158076,(2021 LJ4),20.11,0.2526707542,0.5649889822,False,2025-02-07,13.5296304677,34301806.085111801,Earth
54294032,(2022 PK1),25.19,0.0243531406,0.0544552779,False,2025-02-07,10.9537147015,5753816.281621968,Earth
54421074,(2024 BH),23.22,0.0603330078,0.1349087066,False,2025-02-07,16.0467581622,48729611.79467219,Earth
54497570,(2024 VF1),24.89,0.0279611466,0.0625230245,False,2025-02-07,5.3265323656,16159554.198149908,Earth
54509624,(2024 YU4),19.04,0.4135756649,0.9247833005,True,2025-02-07,29.1418194599,11229778.410498775,Earth
54518885,(2025 CZ1),29.36,0.0035690693,0.0079806815,False,2025-02-07,12.8469264462,314010.506824822,Earth
54522689,(2025 EV1),22.55,0.0821400526,0.1836707413,False,2025-02-07,10.5497625992,21804811.82336855,Earth
3477945,(2009 WN8),25.2,0.0242412481,0.0542050786,False,2025-02-06,20.5298294533,57577232.99273184,Earth
54518081,(2025 CJ),28.28,0.0058688766,0.013123207,False,2025-02-06,4.8745347877,599339.436822829,Earth
54518711,(2025 CP1),28.72,0.0047924212,0.0107161795,False,2025-02-06,11.0677310616,565082.257622392,Earth
54517090,(2025 BN2),25.51,0.0210162379,0.0469937366,False,2025-02-06,5.0179687616,9658527.732074048,Earth
54518667,(2025 CZ),25.44,0.0217047594,0.0485333175,False,2025-02-06,5.9563665563,9697008.612656704,Earth
54519241,(2025 CV2),23.51,0.0527904029,0.1180429295,False,2025-02-06,19.8428027021,11484020.977909717,Earth
54519649,(2025 CF4),27.88,0.0070559416,0.015777565,False,2025-02-06,11.3842908394,625975.786369939,Earth
54517238,(2025 BC3),23.33,0.0573528464,0.1282448632,False,2025-02-06,10.8876096797,11251581.32766512,Earth
54517677,(2025 BH6),24.83,0.0287445144,0.0642746882,False,2025-02-06,7.9559597862,8591433.604022329,Earth
54517793,(2025 BQ7),22.16,0.0983003302,0.2198062205,False,2025-02-06,11.6496732885,21464876.963099096,Earth
54518706,(2025 CK1),27.98,0.0067383719,0.0150674576,False,2025-02-06,10.1146415794,1573184.96392404,Earth
54518714,(2025 CR1),30.41,0.0022006703,0.0049208483,False,2025-02-06,6.0192283268,513776.246926127,Earth
54519353,(2025 CS3),22.98,0.067383719,0.1506745763,False,2025-02-06,13.4315153595,22019522.809556891,Earth
54520518,(2025 DB4),25.55,0.0206326484,0.0461360043,False,2025-02-06,10.1465556151,5020497.78529585,Earth
54520536,(2025 DA5),24.49,0.0336166921,0.0751692087,False,2025-02-06,15.7491691036,8869446.091153098,Earth
54520715,(2025 DA6),25.43,0.021804944,0.0487573371,False,2025-02-06,6.79193483,4677412.558441853,Earth
2006239,6239 Minos (1989 QF),18.6,0.5064714588,1.1325046106,True,2025-02-05,10.1763046198,14819302.572401252,Earth
3798973,(2018 BN6),26.8,0.0116025908,0.0259441818,False,2025-02-05,18.2049786622,39424236.537952937,Earth
3799640,(2018 CD14),24.0,0.0421264611,0.0941976306,False,2025-02-05,7.882129409,72054174.077814368,Earth
3803762,(2018 GY4),19.04,0.4135756649,0.9247833005,False,2025-02-05,15.2066569853,60875727.752920599,Earth
3879536,(2019 UQ4),28.0,0.0066765941,0.0149293183,False,2025-02-05,5.2888255903,43946464.299462409,Earth
54110088,(2021 CD2),22.91,0.0695913044,0.1556108872,False,2025-02-05,26.8441473714,60658568.53775056,Earth
54483140,(2024 SC3),26.46,0.0135692229,0.0303417048,False,2025-02-05,3.4116323729,50491455.918994912,Earth
54496631,(2024 UB10),24.01,0.0419329075,0.0937648318,False,2025-02-05,8.1666240453,19785929.17736416,Earth
54502869,(2024 WC20),22.18,0.0973991073,0.217791025,False,2025-02-05,6.2837773793,14152846.06616271,Earth
54517089,(2025 BM2),25.31,0.0230438467,0.0515276076,False,2025-02-05,5.4697425335,10472281.083634972,Earth
54518076,(2025 CC),27.57,0.0081386988,0.0181986838,False,2025-02-05,4.7576555877,6386715.233018702,Earth
54518715,(2025 CQ1),26.2,0.0152951935,0.0342010925,False,2025-02-05,18.0517221545,879490.709741201,Earth
54518085,(2025 CM),26.96,0.0107784169,0.0241012728,False,2025-02-05,6.5984279276,322921.51338839,Earth
54518624,(2025 CP),23.53,0.0523064176,0.1169607054,False,2025-02-05,15.4223986971,21836254.961915778,Earth
54518668,(2025 CA1),27.86,0.0071212294,0.015923553,False,2025-02-05,9.6829842505,1109701.516280455,Earth
54519255,(2025 CQ3),25.46,0.021505769,0.0480883614,False,2025-02-05,15.5270712629,3932565.810896943,Earth
54518626,(2025 CQ),24.43,0.0345585074,0.0772751717,False,2025-02-05,16.9208765731,2244881.330036563,Earth
54520812,(2025 DR7),25.12,0.0251509837,0.0562393094,False,2025-02-05,7.8597852012,3858333.522708929,Earth
54521714,(2025 DG27),24.67,0.0309424699,0.069189466,False,2025-02-05,4.6158096628,20448402.131681194,Earth
3666683,(2014 FL38),23.8,0.046190746,0.1032856481,False,2025-02-11,9.0496097238,29168871.602868828,Earth
3838138,(2019 CC2),26.3,0.0146067964,0.0326617897,False,2025-02-11,19.0656907753,73688472.449435281,Earth
3989220,(2020 BV9),26.1,0.0160160338,0.0358129403,False,2025-02-11,17.1382454386,44417714.479561932,Earth
54054280,(2020 RY5),18.91,0.439091446,0.9818383215,False,2025-02-11,18.889575627,29553969.057785553,Earth
54076351,(2020 UT4),28.22,0.0060333008,0.0134908707,False,2025-02-11,12.1063074153,74657827.063438879,Earth
54210294,(2021 TQ21),22.46,0.0856160085,0.1914432149,False,2025-02-11,9.9849473329,11227335.671758906,Earth
54213610,(2021 UY3),24.07,0.0407901194,0.0912094798,False,2025-02-11,14.8124499099,52057739.484382242,Earth
54304628,(2022 SV),24.13,0.0396784754,0.0887237683,False,2025-02-11,14.090799059,52825976.202976753,Earth
54354974,(2023 HX2),25.23,0.0239086457,0.0534613571,False,2025-02-11,14.1276731856,46205770.005722242,Earth
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,False,2025-02-11,13.7428317839,15708940.460785192,Earth
54426474,(2024 CG4),23.68,0.0488151892,0.1091540813,False,2025-02-11,18.655706042,8930304.943114379,Earth
54431587,(2024 FS1),23.6,0.0506471459,0.1132504611,False,2025-02-11,10.816052953,66118028.80982362,Earth
54480949,(2024 SK),27.85,0.0071540995,0.0159970528,False,2025-02-11,4.1491704522,19091318.366951405,Earth
54483149,(2024 SM3),25.69,0.0193443872,0.0432553648,False,2025-02-11,16.3357228211,50955697.723120888,Earth
54483150,(2024 SN3),26.91,0.0110294785,0.0246626636,False,2025-02-11,11.5924358724,36724255.793379495,Earth
54489186,(2024 TA7),27.22,0.0095621373,0.0213815891,False,2025-02-11,4.9506564465,48230540.958527915,Earth
54486537,(2024 TD),26.9,0.0110803882,0.0247765013,False,2025-02-11,6.7053288921,61902204.638087553,Earth
54492953,(2024 TK21),25.14,0.0249203981,0.0557237043,False,2025-02-11,9.592593572,45300052.620200926,Earth
54514891,(2024 YA26),24.0,0.0421264611,0.0941976306,False,2025-02-11,4.0163521282,10163957.180803312,Earth
54519692,(2025 CH4),21.23,0.1508533561,0.3373183589,True,2025-02-11,31.6832556664,3424071.490765841,Earth
54520169,(2025 DO1),27.1,0.0101054342,0.0225964377,False,2025-02-11,3.8736164868,4395868.095519958,Earth
54520814,(2025 DT7),24.56,0.0325502986,0.0727846803,False,2025-02-11,14.5487284116,10661312.967126759,Earth
54539069,(2025 OR5),28.41,0.0055278338,0.0123606121,False,2025-02-11,2.662700944,7676597.061461127,Earth
3507181,(2010 CT),20.25,0.2368944994,0.5297122041,False,2025-02-10,14.8293512711,69157753.423065887,Earth
3548666,(2010 TW54),27.6,0.0080270317,0.0179489885,False,2025-02-10,6.2480658598,38931976.668432957,Earth
3710246,(2015 CA14),22.82,0.0725362295,0.1621959399,False,2025-02-10,18.4433842006,55263521.51815062,Earth
3738932,(2015 YQ1),28.0,0.0066765941,0.0149293183,False,2025-02-10,9.7689681858,45495645.267879433,Earth
3761750,(2016 UP41),21.7,0.1214940408,0.2716689341,False,2025-02-10,10.9140118157,28375475.888492392,Earth
3785705,(2017 SS32),22.8,0.0732073989,0.1636967205,False,2025-02-10,13.159048858,64725034.151199266,Earth
3888744,(2019 UV11),23.3,0.058150704,0.130028927,False,2025-02-10,3.2201473358,60303213.577835116,Earth
54234943,(2022 AD),24.33,0.0361871997,0.0809170384,False,2025-02-10,11.5232499411,49343324.594844619,Earth
54246378,(2022 CT4),23.79,0.0464039528,0.1037623929,False,2025-02-10,18.9846183026,63102022.6546339,Earth
54271308,(2022 GT3),25.9,0.0175612318,0.0392681082,False,2025-02-10,6.1252715533,47063647.413597323,Earth
54465827,(2024 PK3),26.73,0.011982708,0.0267941497,False,2025-02-10,7.9078781265,36429966.564319755,Earth
54483134,(2024 SV2),28.69,0.0048590904,0.0108652564,False,2025-02-10,6.6282420675,68416868.939665584,Earth
54516465,(2025 BG1),25.39,0.0222103282,0.0496638037,False,2025-02-10,7.0036642632,8203555.005024008,Earth
54518674,(2025 CF1),25.72,0.0190789723,0.0426618789,False,2025-02-10,12.6124044673,4319283.261147898,Earth
54519250,(2025 CJ3),25.99,0.0168482569,0.0376738478,False,2025-02-10,8.6998957546,2340689.580462345,Earth
54518623,(2025 CO),26.36,0.0142087207,0.0317716653,False,2025-02-10,10.0568477667,5498927.556131135,Earth
54520706,(2025 DG5),25.08,0.0256185754,0.0572848762,False,2025-02-10,6.8859730177,17279056.110250655,Earth
3363697,(2006 XP4),23.9,0.04411182,0.0986370281,False,2025-02-09,13.6688641603,37192843.505387693,Earth
3607530,(2012 PB20),24.79,0.0292789148,0.0654696439,False,2025-02-09,4.2616705301,1335063.30234089,Earth
3647027,(2013 RE6),21.51,0.1326034968,0.2965104328,False,2025-02-09,7.0114763134,25859981.615809083,Earth
3709453,(2015 CB),23.2,0.0608912622,0.1361570015,False,2025-02-09,21.5390907783,70172924.912960988,Earth
3744318,(2016 CY247),23.9,0.04411182,0.0986370281,False,2025-02-09,7.9269036258,56005507.924501556,Earth
3843428,(2019 OW3),22.08,0.1019893859,0.2280551997,False,2025-02-09,20.9706263115,26188867.970269048,Earth
54016533,(2020 GE3),26.1,0.0160160338,0.0358129403,False,2025-02-09,20.7716354938,68224335.179474115,Earth
54243523,(2022 BM5),25.63,0.0198863453,0.04446722,False,2025-02-09,10.0380860126,18804224.645840795,Earth
54244176,(2022 CB),26.05,0.0163890951,0.0366471308,False,2025-02-09,13.623560671,30688618.606931659,Earth
54370593,(2023 LH),24.86,0.0283501249,0.0633928065,False,2025-02-09,17.9162691819,54248249.064653056,Earth
54412460,(2023 XH),26.69,0.0122054832,0.0272922901,False,2025-02-09,5.2697563677,24874994.518063456,Earth
54517530,(2025 BY4),23.49,0.0532788665,0.1191351672,False,2025-02-09,12.9118821624,17050505.062159477,Earth
54519354,(2025 CT3),24.07,0.0407901194,0.0912094798,False,2025-02-09,16.8492645058,7514874.957288042,Earth
54519970,(2025 DB),23.46,0.0540200494,0.1207925025,False,2025-02-09,9.8558185562,4940762.524500099,Earth
54520923,(2025 DT14),25.0,0.02658,0.0594346868,False,2025-02-09,12.5446686775,8148089.754667707,Earth
54520310,(2025 DN2),25.27,0.0234722638,0.0524855773,False,2025-02-09,7.4350863443,6521689.926185989,Earth
2837610,837610 (2013 RE6),21.49,0.1338304618,0.2992540101,False,2025-02-09,7.0114757572,25859983.111787783,Earth
3370278,(2007 EK),29.3,0.0036690614,0.0082042706,False,2025-02-18,22.2032872016,68757446.621982428,Earth
3514798,(2010 FG81),23.05,0.065246163,0.1458948557,False,2025-02-18,8.9615515115,14630970.821900852,Earth
3709400,(2015 BL514),24.6,0.0319561887,0.0714562102,False,2025-02-18,9.3701582739,28867796.749063971,Earth
3843793,(2019 RM1),27.8,0.0073207399,0.016369672,False,2025-02-18,8.2603253414,41044467.713224992,Earth
54130035,(2021 EP),26.14,0.0157237082,0.0351592805,False,2025-02-18,10.3336847457,32598883.939207896,Earth
54130488,(2021 EO1),26.21,0.0152249185,0.0340439527,False,2025-02-18,10.3114491867,20601659.13566182,Earth
54147685,(2021 KF2),22.93,0.0689532874,0.154184238,False,2025-02-18,15.0002266412,36278522.536925659,Earth
54195870,(2021 RL10),23.52,0.052547853,0.1175005715,False,2025-02-18,19.2077853378,55428859.642198197,Earth
54265631,(2022 FQ1),25.35,0.0226232491,0.0505871228,False,2025-02-18,18.2189127823,51117440.008046636,Earth
54289177,(2022 MP2),25.95,0.0171614894,0.0383742569,False,2025-02-18,6.0846307529,27765881.951514886,Earth
54495430,(2024 UZ2),24.31,0.0365220357,0.0816657545,False,2025-02-18,13.0423590256,62175694.467452695,Earth
54518916,(2025 CG2),23.78,0.0466181437,0.1042413384,False,2025-02-18,20.8824112694,9174526.996399111,Earth
54520041,(2025 DW),30.9,0.0017561232,0.0039268108,False,2025-02-18,7.9384648308,122573.209261731,Earth
54518886,(2025 CA2),26.11,0.0159424468,0.0356483948,False,2025-02-18,7.3714728099,5099934.927456265,Earth
54520322,(2025 DC3),23.73,0.0477040198,0.1066694311,False,2025-02-18,25.5915667451,6080013.135655499,Earth
54520534,(2025 DZ4),27.25,0.0094309399,0.0210882227,False,2025-02-18,18.1163747149,815973.159554919,Earth
54520168,(2025 DN1),24.42,0.0347180222,0.0776318577,False,2025-02-18,17.9303194996,20414488.174873898,Earth
54520314,(2025 DV2),28.02,0.0066153828,0.0147924455,False,2025-02-18,11.1703399118,734134.971581004,Earth
54520517,(2025 DA4),25.25,0.0236894499,0.0529712204,False,2025-02-18,12.3689346489,14989939.49788359,Earth
54520798,(2025 DY6),24.0,0.0421264611,0.0941976306,False,2025-02-18,23.5707540545,11918226.057943696,Earth
54522532,(2025 EF1),25.65,0.0197040262,0.044059542,False,2025-02-18,11.0875577432,7233030.341199779,Earth
3404165,(2008 DL4),26.9,0.0110803882,0.0247765013,False,2025-02-17,5.9130631483,13372373.109469845,Earth
3743123,(2016 CA138),23.31,0.0578835257,0.1294314984,False,2025-02-17,14.4182481013,10955952.674076335,Earth
3797750,(2018 BP1),24.6,0.0319561887,0.0714562102,False,2025-02-17,10.2457400011,8928767.286447797,Earth
54054711,(2020 SR6),25.7,0.0192555078,0.0430566244,False,2025-02-17,10.3738765331,47877987.502964174,Earth
54073360,(2020 UP),24.03,0.0415484643,0.0929051906,False,2025-02-17,13.4399030161,34284898.144889939,Earth
54246616,(2022 CK6),26.58,0.012839703,0.0287104486,False,2025-02-17,14.5763800514,35483679.208840594,Earth
54248645,(2022 DM4),29.21,0.0038243266,0.0085514543,False,2025-02-17,18.8658102295,49435314.045483124,Earth
54339966,(2023 BC2),25.43,0.021804944,0.0487573371,False,2025-02-17,19.263021698,46164273.187201025,Earth
54404085,(2023 VR5),27.69,0.0077011393,0.0172202709,False,2025-02-17,2.5891100117,11608540.051545899,Earth
54480237,(2024 SH),24.73,0.0300992017,0.067303861,False,2025-02-17,12.3993836534,56436066.436775989,Earth
54480954,(2024 SS),25.84,0.0180532326,0.0403682552,False,2025-02-17,6.2375004783,37022749.425696224,Earth
54518675,(2025 CG1),24.2,0.0384197891,0.0859092601,False,2025-02-17,3.8025920824,20820154.678684995,Earth
54519998,(2025 DO),25.47,0.021406959,0.0478674154,False,2025-02-17,5.4189026234,2040140.05453778,Earth
54519997,(2025 DN),27.87,0.0070885103,0.015850391,False,2025-02-17,8.4943299087,1321730.571694584,Earth
54520093,(2025 DB1),27.09,0.0101520787,0.0227007381,False,2025-02-17,5.8780097352,2663544.642476881,Earth
54520710,(2025 DT5),29.38,0.0035363478,0.0079075142,False,2025-02-17,11.7533557681,214811.441158046,Earth
54520818,(2025 DX7),26.24,0.0150160248,0.0335768522,False,2025-02-17,6.9448280968,10794415.996463115,Earth
54521618,(2025 DC25),24.57,0.0324007435,0.0724502651,False,2025-02-17,14.0605389986,3787266.665610967,Earth
2322756,322756 (2001 CK32),19.23,0.3789264984,0.8473054089,False,2025-02-16,22.114256769,63055129.063032859,Earth
3263232,(2004 XG),24.16,0.0391340663,0.0875064325,False,2025-02-16,9.0854327148,5971407.206325253,Earth
3557958,(2011 DT9),25.2,0.0242412481,0.0542050786,False,2025-02-16,14.867620112,70190193.264371254,Earth
3717081,(2015 HS11),27.1,0.0101054342,0.0225964377,False,2025-02-16,3.6429180163,36645545.756706428,Earth
3739011,(2015 YU7),21.38,0.1407845434,0.3148038092,True,2025-02-16,9.0574227607,24420557.118980688,Earth
3758923,(2016 RB1),28.3,0.0058150704,0.0130028927,False,2025-02-16,11.457484558,51547196.017507241,Earth
3769917,(2017 DU36),24.9,0.0278326768,0.0622357573,False,2025-02-16,12.6965379322,16500925.317649658,Earth
3838104,(2019 CH1),21.22,0.1515496636,0.3388753497,True,2025-02-16,38.040793626,66162244.794028892,Earth
54201808,(2021 SZ3),26.55,0.013018321,0.0291098508,False,2025-02-16,7.950637862,72375198.48077414,Earth
54341442,(2023 CU),27.23,0.0095182033,0.0212833496,False,2025-02-16,10.6788442327,29781916.867425743,Earth
54487275,(2024 TM2),28.19,0.0061172324,0.0136785474,False,2025-02-16,2.7287942651,38232246.918104542,Earth
54499276,(2024 UD26),20.54,0.2072788434,0.4634895841,True,2025-02-16,9.3195372805,6420246.802710491,Earth
54511095,(2024 YQ8),22.12,0.1001278698,0.2238927232,False,2025-02-16,11.4062155925,9534390.851076142,Earth
54519240,(2025 CU2),22.48,0.0848310762,0.189688053,False,2025-02-16,16.0993974082,18726118.356251474,Earth
54519253,(2025 CM3),24.97,0.0269497646,0.0602615057,False,2025-02-16,9.550916694,10140848.049835062,Earth
54520037,(2025 DS),24.49,0.0336166921,0.0751692087,False,2025-02-16,11.7410218242,6338994.425035709,Earth
54519993,(2025 DJ),27.13,0.0099667824,0.022286403,False,2025-02-16,12.5124470439,916545.90766297,Earth
54519994,(2025 DK),28.04,0.0065547326,0.0146568276,False,2025-02-16,19.0439284869,764251.820292173,Earth
54519996,(2025 DM),26.13,0.0157962856,0.0353215683,False,2025-02-16,8.7209618855,4838383.112835632,Earth
54516845,(2025 BX1),24.44,0.0343997255,0.0769201245,False,2025-02-16,10.2962302809,2762394.666393373,Earth
54518708,(2025 CO1),25.7,0.0192555078,0.0430566244,False,2025-02-16,7.4086064892,6947466.961419908,Earth
54520339,(2025 DV3),25.87,0.0178055329,0.039814382,False,2025-02-16,4.7892435385,6875805.407909335,Earth
54520178,(2025 DY1),24.53,0.0330031183,0.0737972161,False,2025-02-16,19.391963212,17651345.773446904,Earth
54522259,(2025 EQ),22.57,0.0813869881,0.1819868378,False,2025-02-16,13.9200780406,11424903.0262812,Earth
2786479,786479 (2015 YU7),21.38,0.1407845434,0.3148038092,True,2025-02-16,9.0574227367,24420557.133940475,Earth
2458452,458452 (2011 BR15),19.77,0.2954982931,0.6607542706,False,2025-02-15,23.4502826952,73541062.298686161,Earth
3626614,(2013 CV83),23.95,0.0431077124,0.0963917753,False,2025-02-15,16.2218378179,21480732.063431472,Earth
3644814,(2013 NG10),22.7,0.0766575574,0.1714115092,False,2025-02-15,15.3755260533,40089856.896816688,Earth
3742333,(2016 CY135),24.5,0.0334622374,0.0748238376,False,2025-02-15,12.9144756493,29666449.048356254,Earth
3748182,(2016 FJ3),22.51,0.0836671502,0.1870854353,False,2025-02-15,14.3241936987,13056058.720648088,Earth
3760679,(2016 TU19),24.4,0.0350392641,0.0783501764,False,2025-02-15,12.7103954459,59299958.560591244,Earth
54245812,(2022 CG3),23.36,0.0565659358,0.1264852778,False,2025-02-15,17.9652085084,60978383.127775855,Earth
54246399,(2022 CQ5),23.91,0.0439091446,0.0981838322,False,2025-02-15,9.9132289491,39179897.140098977,Earth
54347919,(2023 EE1),23.59,0.0508809225,0.1137732014,False,2025-02-15,7.7083443342,52569662.842010123,Earth
54424573,(2024 CL1),25.74,0.0189040552,0.0422707525,False,2025-02-15,12.0226135332,10417125.0071966,Earth
54426463,(2024 CJ3),23.74,0.0474848397,0.1061793296,False,2025-02-15,20.4721415267,66586122.624464013,Earth
54467981,(2024 RS1),26.25,0.0149470324,0.0334225806,False,2025-02-15,13.3979545399,42850195.74440116,Earth
54489169,(2024 TX5),26.4,0.0139493823,0.0311917671,False,2025-02-15,5.6088777034,31015008.382378342,Earth
54518625,(2025 CR),25.36,0.0225193047,0.050354696,False,2025-02-15,10.1437014823,4985725.076875606,Earth
54519971,(2025 DD),24.1,0.040230458,0.0899580388,False,2025-02-15,14.4373906444,5948694.22547655,Earth
54519969,(2025 DC),27.52,0.0083282735,0.0186225856,False,2025-02-15,13.4955767153,284646.793630381,Earth
54519989,(2025 DE),23.85,0.0451393163,0.1009345797,False,2025-02-15,11.4388001658,3006401.283785518,Earth
54520340,(2025 DW3),23.09,0.0640552863,0.1432319745,False,2025-02-15,13.7995722723,11737265.233854788,Earth
54520325,(2025 DF3),25.73,0.0189913123,0.0424658654,False,2025-02-15,9.1626686835,2732956.677856477,Earth
54520522,(2025 DG4),27.93,0.0068953287,0.0154184238,False,2025-02-15,6.6318215048,708943.782337455,Earth
54520816,(2025 DV7),25.76,0.0187307418,0.0418832119,False,2025-02-15,9.2944221651,7804111.772604911,Earth
54520043,(2025 DX),26.35,0.0142743051,0.0319183166,False,2025-02-15,8.5978730116,2450747.297281793,Earth
54520336,(2025 DQ3),28.05,0.0065246163,0.0145894856,False,2025-02-15,7.3183394372,2321619.262868781,Earth
54520538,(2025 DC5),27.7,0.0076657557,0.0171411509,False,2025-02-15,17.9049167221,1629837.617453892,Earth
54520709,(2025 DU5),28.0,0.0066765941,0.0149293183,False,2025-02-15,11.0729159222,1958913.138420472,Earth
54520793,(2025 DT6),26.26,0.014878357,0.0332690178,False,2025-02-15,4.3953031782,12190301.604005645,Earth
54523429,(2025 EW3),23.57,0.0513517179,0.1148259319,False,2025-02-15,23.2266519232,21289589.009918884,Earth
3711781,(2015 DL155),24.35,0.0358554334,0.0801751865,False,2025-02-14,18.6318758161,54056654.345251364,Earth
3759775,(2016 SL3),25.0,0.02658,0.0594346868,False,2025-02-14,9.6544151171,22972887.7001049,Earth
3986832,(2020 BT2),23.67,0.0490405098,0.1096579137,False,2025-02-14,15.6169238234,28251635.809668566,Earth
54244527,(2022 CM),25.05,0.0259749653,0.0580817882,False,2025-02-14,28.2199252854,56619794.133309695,Earth
54350417,(2023 EZ2),25.55,0.0206326484,0.0461360043,False,2025-02-14,12.2739465282,43055567.425324123,Earth
54376897,(2023 PY),22.44,0.0864082036,0.1932146172,False,2025-02-14,27.7568384484,68811382.802589885,Earth
54518882,(2025 CW1),23.92,0.0437074004,0.0977327184,False,2025-02-14,11.9519068574,18111366.539032747,Earth
54516841,(2025 BQ1),23.36,0.0565659358,0.1264852778,False,2025-02-14,4.8687887048,26608237.668891719,Earth
54519878,(2025 CJ4),26.16,0.0155795524,0.0348369383,False,2025-02-14,12.2063971988,703443.248174999,Earth
54520927,(2025 DB15),26.11,0.0159424468,0.0356483948,False,2025-02-14,7.6826020734,5841551.961706384,Earth
54520172,(2025 DQ1),23.6,0.0506471459,0.1132504611,False,2025-02-14,13.9079303614,6710319.496125985,Earth
54520341,(2025 DX3),26.1,0.0160160338,0.0358129403,False,2025-02-14,5.2756726686,17029540.536335973,Earth
3054373,(2000 UK11),25.3,0.0231502122,0.0517654482,False,2025-02-13,9.8773447779,46432132.766090634,Earth
